path,x1,y1,x2,y2
10390.png,-1,-1,-1,-1
05277.png,113,62,490,578
04075.png,53,22,210,228
02709.png,37,23,118,123
01483.png,81,98,313,380
22303.png,121,90,409,445
16295.png,34,8,185,210
06578.png,237,125,966,1089
08493.png,-1,-1,-1,-1
14884.png,45,35,176,195
13361.png,285,142,1143,1254
11801.png,42,13,182,203
01984.png,81,47,350,388
11303.png,30,10,176,210
08592.png,65,46,221,225
19935.png,46,34,181,198
16712.png,43,23,182,198
03774.png,51,17,217,233
07792.png,99,59,442,485
01139.png,51,39,210,230
04282.png,41,4,161,172
13222.png,44,23,175,199
09834.png,25,15,111,124
00946.png,54,29,213,226
13109.png,72,45,392,469
04264.png,57,67,191,224
20734.png,48,31,177,196
00147.png,77,38,342,378
17301.png,40,25,181,203
03204.png,65,31,327,377
19120.png,43,14,183,206
10936.png,78,54,412,476
14068.png,134,44,523,573
17776.png,-1,-1,-1,-1
11416.png,37,22,183,206
05379.png,109,39,529,620
15968.png,-1,-1,-1,-1
18140.png,-1,-1,-1,-1
21835.png,96,58,389,434
21805.png,103,74,532,578
16178.png,28,11,326,374
01239.png,144,64,515,569
10964.png,101,54,450,511
15390.png,7,34,354,434
18291.png,127,35,539,553
01941.png,78,56,276,309
21563.png,90,59,521,568
20951.png,127,38,579,613
17090.png,49,19,193,211
11756.png,-1,-1,-1,-1
03092.png,72,25,367,388
03502.png,100,1,438,462
04835.png,193,156,842,930
09986.png,38,19,187,198
09488.png,34,16,182,199
17591.png,39,23,186,195
16060.png,44,32,183,203
07437.png,-1,-1,-1,-1
10327.png,95,48,447,505
16109.png,43,17,181,203
19234.png,29,24,195,219
05629.png,98,52,439,470
02003.png,-1,-1,-1,-1
01494.png,-1,-1,-1,-1
20498.png,48,36,250,288
03182.png,98,44,428,486
00266.png,66,39,326,353
05808.png,131,65,539,614
16364.png,27,17,171,189
11242.png,42,31,175,200
06496.png,59,20,339,383
01703.png,90,73,331,358
07931.png,123,69,430,459
14766.png,44,13,188,198
11417.png,83,97,403,471
02184.png,63,47,206,238
04401.png,207,163,832,923
15854.png,71,69,865,1079
17789.png,34,7,184,204
01844.png,97,76,402,464
06902.png,79,27,407,444
11137.png,40,21,184,200
20126.png,30,24,188,202
14483.png,32,18,185,215
18946.png,54,25,182,189
08700.png,40,41,206,238
08089.png,76,27,319,352
14049.png,39,20,177,203
16789.png,47,26,189,203
13998.png,43,23,172,195
15478.png,39,29,177,195
13672.png,51,8,230,253
18072.png,25,18,107,121
18921.png,44,14,191,212
17873.png,62,34,366,432
10046.png,47,30,182,197
20554.png,46,22,185,206
06195.png,98,54,300,318
05685.png,105,65,400,431
17725.png,48,33,211,241
09683.png,39,21,180,201
14701.png,48,22,180,199
11627.png,46,27,185,200
08614.png,88,96,166,196
13608.png,54,23,234,254
11481.png,89,23,363,411
08436.png,97,169,109,185
07362.png,70,25,290,319
02473.png,29,16,190,216
19204.png,29,16,119,128
06761.png,198,102,853,930
18498.png,52,32,240,259
11938.png,140,61,561,634
07206.png,28,15,197,213
20722.png,51,38,180,198
21715.png,50,18,240,267
11795.png,101,50,445,502
12603.png,34,18,160,173
07185.png,82,55,408,443
18474.png,41,16,186,206
11149.png,79,58,404,434
05774.png,169,73,623,716
02918.png,41,30,188,197
04358.png,266,125,1000,1109
05194.png,62,41,217,232
09692.png,45,21,179,200
08184.png,163,87,733,827
05937.png,38,24,216,234
15679.png,41,9,186,202
16129.png,-1,-1,-1,-1
05400.png,126,114,465,561
06608.png,88,58,416,463
11975.png,0,15,188,223
20872.png,45,20,184,211
15456.png,-1,-1,-1,-1
12313.png,49,42,197,206
01777.png,43,8,205,244
11733.png,38,16,182,198
08348.png,71,54,433,462
20122.png,15,12,65,69
07583.png,100,25,439,445
21635.png,129,98,494,579
05174.png,70,49,344,372
02100.png,140,93,499,555
09315.png,95,39,399,451
21198.png,32,15,183,206
07512.png,124,72,508,578
13468.png,56,39,234,266
02814.png,42,15,211,240
04745.png,90,50,443,495
17703.png,122,59,458,494
18719.png,42,22,188,198
08041.png,56,33,207,217
02335.png,89,36,378,398
08071.png,59,41,210,220
16243.png,117,51,522,560
06806.png,-1,-1,-1,-1
11591.png,33,22,190,209
08364.png,76,39,226,231
21939.png,63,27,249,275
07324.png,94,40,460,512
10744.png,37,15,189,202
04028.png,90,72,348,397
18849.png,36,10,198,214
22066.png,-1,-1,-1,-1
02024.png,58,55,341,387
20720.png,89,68,496,541
15437.png,39,17,208,212
05573.png,82,33,409,426
12996.png,-1,-1,-1,-1
07844.png,102,37,545,586
17556.png,31,28,183,201
09794.png,46,22,193,217
12663.png,41,28,178,200
08183.png,47,27,217,245
19034.png,38,21,185,199
11331.png,87,54,437,458
08552.png,-1,-1,-1,-1
14194.png,45,19,182,206
12966.png,-1,-1,-1,-1
12134.png,36,29,208,224
17118.png,100,55,427,448
05988.png,147,74,535,599
07742.png,86,39,407,453
21529.png,80,42,365,373
16694.png,40,20,180,200
08547.png,100,79,552,628
12197.png,47,22,190,196
11108.png,82,52,318,357
01175.png,43,26,250,299
13634.png,42,3,190,193
20189.png,-1,-1,-1,-1
08155.png,84,21,494,558
08282.png,83,23,406,425
12067.png,45,26,179,196
13280.png,27,16,147,160
00757.png,121,34,556,620
01541.png,27,0,221,248
07649.png,99,51,407,442
13017.png,-1,-1,-1,-1
16709.png,29,2,159,155
19430.png,43,13,181,206
15146.png,61,29,241,256
01697.png,-1,-1,-1,-1
20987.png,118,62,545,591
02022.png,129,55,534,580
20630.png,60,17,239,262
16458.png,39,16,181,190
09255.png,59,41,216,240
17429.png,38,37,170,191
04894.png,53,30,349,391
01035.png,96,49,379,438
20194.png,64,35,180,188
14391.png,24,17,163,198
14134.png,149,40,419,398
05015.png,46,37,203,224
20297.png,37,39,177,196
04566.png,48,13,210,237
10796.png,58,19,236,259
20576.png,67,69,417,504
22071.png,61,14,259,284
08988.png,68,32,362,415
11830.png,36,22,179,192
21964.png,-1,-1,-1,-1
06949.png,85,74,393,436
19061.png,46,30,182,198
01866.png,107,51,446,460
11080.png,31,12,135,145
14274.png,46,25,188,200
16242.png,-1,-1,-1,-1
11667.png,137,46,529,578
22315.png,63,18,291,307
21561.png,57,44,276,295
18162.png,41,11,186,205
14229.png,38,17,182,201
08587.png,95,32,397,429
07299.png,41,12,215,230
09817.png,38,17,180,200
03881.png,188,118,696,796
19289.png,244,61,1043,1064
13610.png,140,116,544,600
12796.png,92,44,358,394
07127.png,132,46,557,619
05784.png,114,59,434,464
03462.png,-1,-1,-1,-1
13226.png,36,29,183,203
10434.png,-1,-1,-1,-1
18637.png,47,25,185,197
14597.png,45,18,183,209
16264.png,80,43,369,420
05275.png,121,75,441,500
22015.png,46,22,190,203
08225.png,71,50,371,394
05738.png,91,25,437,467
20901.png,43,27,174,189
12200.png,39,21,192,202
15169.png,32,9,190,207
03456.png,102,37,436,488
00656.png,26,0,99,101
14654.png,39,20,174,195
18462.png,97,72,422,472
06385.png,55,21,203,231
00748.png,10,8,44,49
01516.png,86,49,407,448
04670.png,335,76,699,536
15412.png,41,18,188,203
19161.png,116,45,444,486
15704.png,38,9,171,174
08843.png,-1,-1,-1,-1
18957.png,29,18,180,223
13767.png,49,19,187,182
16689.png,34,27,348,386
09830.png,46,20,181,203
03894.png,91,41,344,368
18055.png,34,22,184,200
13916.png,48,34,174,198
06182.png,103,37,446,445
02099.png,62,49,397,427
14499.png,32,24,179,204
10591.png,66,49,234,238
01058.png,99,50,385,400
13057.png,51,19,216,223
04117.png,-1,-1,-1,-1
11306.png,-1,-1,-1,-1
10162.png,99,64,449,479
03517.png,64,37,220,233
00956.png,98,51,421,441
00990.png,42,29,197,222
15799.png,46,26,182,199
03919.png,130,60,546,585
09450.png,298,123,1105,1188
19434.png,94,41,413,434
15705.png,54,41,189,202
05684.png,-1,-1,-1,-1
06803.png,148,69,485,484
03676.png,120,69,430,495
07351.png,53,43,212,240
07905.png,60,36,216,232
16717.png,94,51,420,454
21827.png,35,15,135,154
20107.png,49,21,181,196
12635.png,100,57,417,449
18823.png,42,22,184,199
12930.png,41,16,180,199
06756.png,52,40,219,236
18576.png,45,20,179,194
00198.png,48,22,227,268
01306.png,-1,-1,-1,-1
00802.png,104,38,448,485
12622.png,45,18,184,202
17158.png,68,26,332,373
18327.png,-1,-1,-1,-1
20418.png,124,82,405,428
15808.png,103,56,464,536
11220.png,47,23,180,200
11964.png,-1,-1,-1,-1
01127.png,87,95,418,459
08308.png,43,30,191,207
13899.png,84,36,405,419
16396.png,92,42,525,631
12816.png,39,28,190,205
19142.png,48,25,192,205
14625.png,42,27,183,202
10166.png,38,5,182,205
12017.png,-1,-1,-1,-1
17599.png,73,30,287,314
02989.png,71,40,326,353
05734.png,122,59,449,471
11533.png,46,18,183,194
20283.png,72,71,422,506
01656.png,-1,-1,-1,-1
01805.png,24,3,156,179
05835.png,115,45,480,550
11791.png,123,55,469,505
13858.png,37,5,191,205
06787.png,94,94,381,429
21234.png,-1,-1,-1,-1
16596.png,207,130,891,1017
13515.png,-1,-1,-1,-1
01740.png,99,60,439,460
06621.png,83,24,334,362
06517.png,95,71,374,414
15440.png,108,39,552,590
16157.png,47,22,181,198
09484.png,39,24,185,201
06204.png,71,53,387,425
08775.png,70,41,359,407
03904.png,-1,-1,-1,-1
09317.png,189,108,610,691
09262.png,42,40,394,467
17632.png,38,9,185,212
18399.png,33,26,180,208
12829.png,40,26,187,216
08848.png,72,27,391,444
17814.png,51,33,245,275
02216.png,34,20,207,235
13912.png,118,66,445,466
10111.png,106,59,453,489
07721.png,111,32,406,400
18308.png,39,22,182,209
15397.png,95,35,406,421
15425.png,108,78,462,502
17728.png,36,17,177,193
21559.png,131,28,560,567
09779.png,-1,-1,-1,-1
18756.png,45,20,186,199
07606.png,99,35,363,408
00145.png,0,121,898,1079
10605.png,45,28,185,205
00042.png,41,19,227,243
11440.png,43,19,178,189
20440.png,104,74,460,503
14823.png,110,72,492,543
18487.png,32,10,179,195
05754.png,-1,-1,-1,-1
08235.png,97,38,416,458
01864.png,71,50,361,404
07047.png,89,35,314,343
04557.png,23,15,314,343
11693.png,31,16,179,193
20211.png,46,18,213,229
09544.png,46,23,180,196
21034.png,91,44,357,396
20058.png,36,17,196,212
03737.png,257,114,1009,1151
18789.png,35,16,185,197
06869.png,-1,-1,-1,-1
05395.png,45,27,178,199
11081.png,50,28,214,226
12143.png,129,35,549,608
14268.png,38,22,160,165
01214.png,55,28,202,221
13183.png,53,17,238,252
00031.png,170,109,950,1079
19115.png,48,22,202,217
19276.png,124,75,560,597
14812.png,24,16,177,209
05213.png,139,105,684,767
04345.png,141,73,487,539
16732.png,41,18,159,170
08696.png,64,47,298,340
12586.png,139,88,477,528
15141.png,130,74,450,507
01635.png,89,37,417,445
11282.png,30,13,141,163
11429.png,157,100,495,542
00319.png,-1,-1,-1,-1
01115.png,37,24,162,169
00340.png,98,36,466,516
03436.png,103,49,449,455
17875.png,95,32,404,449
04268.png,99,54,434,484
18783.png,44,26,186,199
04296.png,157,92,584,663
20942.png,106,55,485,548
06530.png,122,63,556,620
17512.png,29,17,147,155
22214.png,24,8,128,153
03151.png,135,57,488,486
07368.png,59,19,219,244
21206.png,43,15,185,199
11342.png,39,18,181,202
17738.png,47,24,182,196
11074.png,44,21,183,194
02295.png,119,100,427,462
05036.png,111,71,417,442
19008.png,-1,-1,-1,-1
20091.png,47,26,204,242
20458.png,0,0,140,186
13063.png,43,40,186,201
14641.png,39,25,188,200
00525.png,80,0,582,630
15232.png,41,21,176,200
11716.png,46,30,183,206
16697.png,31,13,176,204
04158.png,79,35,384,423
19908.png,27,11,140,158
06895.png,35,11,171,186
22065.png,51,5,248,271
15003.png,43,15,181,203
16906.png,48,31,174,198
19741.png,42,18,192,199
12232.png,-1,-1,-1,-1
05660.png,92,55,461,488
03827.png,18,12,87,98
03730.png,212,540,489,889
12070.png,107,31,461,495
08783.png,161,129,614,701
17323.png,43,21,177,206
02585.png,70,47,346,389
18903.png,33,8,195,218
08637.png,-1,-1,-1,-1
06218.png,-1,-1,-1,-1
11942.png,94,49,363,381
22243.png,33,17,149,157
18323.png,32,9,190,200
21616.png,87,5,495,543
09129.png,91,25,398,444
08424.png,172,94,702,795
15273.png,42,21,183,203
11930.png,54,39,245,276
02955.png,89,65,382,422
14845.png,79,31,394,407
18444.png,135,62,538,608
07884.png,100,40,466,475
03727.png,59,26,215,240
18694.png,41,33,214,255
05053.png,97,41,374,416
22056.png,91,4,411,424
14783.png,42,33,217,247
05088.png,127,88,421,475
16107.png,105,33,396,435
17378.png,42,21,178,196
05615.png,69,42,211,227
11322.png,47,33,185,201
04110.png,198,201,481,541
10326.png,96,47,437,489
12609.png,54,14,194,206
02805.png,-1,-1,-1,-1
21726.png,58,21,260,275
16828.png,43,12,183,208
09839.png,35,23,139,160
11064.png,44,21,191,214
12155.png,55,15,298,313
03751.png,68,43,399,444
20114.png,81,53,409,438
05574.png,74,14,458,522
13797.png,42,25,182,198
12511.png,47,25,180,195
21798.png,43,19,190,206
04102.png,40,24,180,203
06859.png,46,24,153,162
00965.png,59,34,336,378
04381.png,156,78,332,300
03552.png,58,30,224,242
20454.png,105,52,476,542
11696.png,63,56,296,332
14852.png,46,22,182,201
01667.png,102,65,436,483
15759.png,120,43,534,543
11125.png,136,55,521,584
06720.png,68,44,235,263
01423.png,65,40,220,230
06906.png,-1,-1,-1,-1
16265.png,155,75,691,747
01024.png,152,74,599,657
18551.png,42,19,185,194
19397.png,43,28,178,199
21888.png,76,26,413,440
13462.png,41,16,189,200
19486.png,152,82,622,723
02130.png,79,35,338,372
03029.png,34,14,210,234
06148.png,42,23,217,227
00815.png,-1,-1,-1,-1
19098.png,98,61,383,434
20162.png,115,48,524,559
16922.png,32,10,133,136
20841.png,37,19,187,210
00680.png,67,15,313,345
08908.png,53,25,214,231
17472.png,254,109,977,1097
15008.png,39,12,184,209
05882.png,53,35,208,240
14034.png,44,26,189,201
11002.png,79,32,430,477
19523.png,42,16,186,199
13832.png,24,18,126,138
13778.png,32,12,182,206
12184.png,-1,-1,-1,-1
14278.png,33,14,158,172
16753.png,106,52,484,515
14336.png,115,25,504,537
14541.png,131,39,547,589
08881.png,63,34,251,279
02610.png,62,44,209,226
08133.png,190,101,645,681
16884.png,46,24,181,195
19647.png,55,42,175,207
10536.png,36,10,182,202
22149.png,111,31,406,417
10066.png,42,19,179,202
08785.png,103,68,419,464
16681.png,41,16,189,208
17428.png,-1,-1,-1,-1
00235.png,28,22,144,156
10242.png,65,66,147,170
01832.png,89,38,361,406
01741.png,80,40,322,341
18366.png,143,65,516,587
09086.png,57,46,353,386
01280.png,164,83,687,745
22215.png,-1,-1,-1,-1
14705.png,-1,-1,-1,-1
01591.png,55,36,225,233
16229.png,32,20,177,201
08043.png,44,26,212,235
18086.png,45,31,176,199
17315.png,90,44,393,427
17217.png,159,126,565,658
21033.png,58,28,226,239
01543.png,46,28,210,225
11435.png,41,26,178,203
09113.png,268,175,1052,1203
21552.png,115,58,481,527
08856.png,91,49,368,400
19715.png,49,32,234,257
14302.png,57,44,276,295
09499.png,46,19,181,207
21662.png,66,21,270,276
04986.png,100,28,381,401
13456.png,105,38,411,443
18027.png,39,25,176,202
13691.png,84,56,406,434
20935.png,33,15,176,192
13186.png,38,31,182,203
07395.png,69,39,349,403
07312.png,64,41,230,237
02589.png,52,27,215,225
20637.png,55,26,194,218
18506.png,-1,-1,-1,-1
07058.png,57,24,321,350
16319.png,43,22,189,194
08717.png,108,23,483,530
01810.png,91,33,397,448
03542.png,-1,-1,-1,-1
12437.png,46,32,175,202
19962.png,121,60,570,627
11740.png,39,22,173,203
18731.png,35,53,667,892
09321.png,39,20,136,148
21949.png,89,47,430,476
10429.png,105,46,411,453
04010.png,71,54,310,337
20163.png,44,31,180,208
07875.png,125,9,571,646
06099.png,100,50,403,441
06317.png,44,55,196,244
12838.png,110,71,398,404
10782.png,33,10,151,167
13844.png,26,11,129,132
00532.png,81,59,344,402
03500.png,55,42,225,247
15077.png,72,70,861,1079
21476.png,36,19,187,197
09026.png,33,34,148,170
03352.png,103,0,560,635
02463.png,50,21,219,234
11008.png,43,37,346,376
12126.png,0,61,395,597
20403.png,-1,-1,-1,-1
08668.png,173,157,548,631
05123.png,86,66,303,331
01428.png,113,93,389,433
06817.png,52,45,207,231
17521.png,0,1,196,223
18131.png,48,24,184,198
04475.png,-1,-1,-1,-1
13526.png,99,70,565,643
12274.png,79,48,395,423
07565.png,70,35,329,362
13258.png,41,29,182,200
05608.png,134,65,540,586
00657.png,42,26,212,230
15038.png,115,69,549,581
07758.png,82,80,421,468
15278.png,56,21,205,218
09803.png,136,104,547,590
11433.png,44,22,178,201
03403.png,127,49,524,601
07445.png,89,66,396,423
21321.png,50,23,185,205
09617.png,31,10,143,150
07866.png,115,34,518,567
15858.png,27,15,119,129
15873.png,36,25,186,203
21429.png,39,29,188,205
09580.png,40,23,196,199
00135.png,68,20,273,307
22034.png,26,16,120,134
01979.png,92,74,369,417
22081.png,84,34,365,417
15952.png,76,17,335,377
19205.png,86,42,437,478
08535.png,89,21,433,488
05092.png,162,71,640,711
15655.png,-1,-1,-1,-1
18910.png,39,32,186,200
18534.png,94,63,429,461
00836.png,95,66,442,491
11405.png,44,26,177,203
10627.png,94,69,417,458
02161.png,118,51,493,534
12806.png,51,26,181,190
04829.png,97,55,425,464
21173.png,25,20,180,201
01484.png,186,81,708,800
02905.png,92,31,430,464
04857.png,0,379,213,959
03531.png,97,349,539,959
12029.png,85,59,371,415
08817.png,99,56,389,445
12932.png,72,16,429,447
19015.png,96,43,419,453
13389.png,103,10,478,495
12105.png,61,31,225,246
08821.png,94,40,364,399
12448.png,48,20,187,212
04351.png,112,45,412,474
11160.png,43,23,184,206
16797.png,35,27,177,203
08924.png,-1,-1,-1,-1
11804.png,54,26,243,277
21901.png,39,20,197,211
12789.png,110,46,455,487
19608.png,228,57,1145,1283
18454.png,82,30,372,414
14308.png,36,15,187,190
10784.png,30,6,191,210
01982.png,-1,-1,-1,-1
12618.png,38,13,181,204
11689.png,107,67,414,453
07719.png,110,43,477,539
16007.png,-1,-1,-1,-1
05460.png,-1,-1,-1,-1
19176.png,35,27,178,206
14261.png,46,34,174,188
15012.png,125,69,484,504
07307.png,111,54,465,510
09071.png,85,79,453,525
01597.png,208,69,688,688
19102.png,43,13,180,200
01377.png,35,27,144,166
07510.png,103,85,419,454
04394.png,92,72,466,528
04101.png,59,35,220,232
05984.png,84,30,421,473
04608.png,110,55,496,549
05382.png,119,52,514,563
11546.png,44,20,179,201
18348.png,41,23,172,180
08507.png,111,102,451,498
03491.png,115,73,447,506
00725.png,106,68,444,507
12356.png,39,21,177,193
11094.png,98,64,425,462
21700.png,102,53,395,424
17308.png,42,12,198,209
06703.png,74,46,333,351
03333.png,0,0,19,35
12202.png,97,48,405,443
01192.png,244,131,807,872
06166.png,85,40,378,427
00633.png,89,38,405,434
18150.png,43,30,181,198
22205.png,43,20,161,174
13656.png,71,42,386,425
22363.png,42,19,215,242
05553.png,-1,-1,-1,-1
09677.png,37,20,188,210
11512.png,35,29,187,198
21014.png,93,76,410,459
12491.png,-1,-1,-1,-1
14008.png,34,14,188,203
15573.png,43,25,178,193
06924.png,139,52,556,624
10937.png,106,69,538,587
09725.png,39,19,188,196
15649.png,41,34,172,191
13562.png,40,23,182,201
20312.png,47,27,181,195
02777.png,54,19,245,259
04672.png,189,81,1021,1179
06596.png,76,6,424,455
19961.png,49,32,184,197
00367.png,53,29,222,232
18911.png,30,16,182,215
08164.png,65,48,216,231
00203.png,75,43,319,362
05979.png,56,22,204,230
21829.png,43,34,173,189
07873.png,64,36,364,391
19084.png,45,11,193,208
04870.png,-1,-1,-1,-1
12072.png,50,16,186,206
15022.png,-1,-1,-1,-1
18811.png,44,30,183,198
05096.png,-1,-1,-1,-1
18063.png,92,57,303,328
16506.png,61,17,278,301
16358.png,38,25,185,201
19122.png,46,24,240,258
10747.png,51,27,179,190
01782.png,74,37,328,366
00267.png,79,51,330,350
12458.png,120,36,456,504
02908.png,53,30,206,230
08871.png,66,25,282,276
08174.png,166,139,464,521
20187.png,154,72,641,705
04621.png,184,103,669,752
11420.png,141,156,464,543
19606.png,41,29,185,202
21411.png,44,26,181,199
17280.png,101,53,490,555
19769.png,109,34,474,497
21850.png,70,30,302,348
12397.png,104,68,484,532
08050.png,38,25,193,212
17084.png,42,33,184,206
19674.png,103,74,419,462
00567.png,106,77,385,429
09878.png,110,18,499,558
18078.png,-1,-1,-1,-1
19847.png,47,20,184,203
14721.png,48,22,183,191
14131.png,122,57,550,600
19985.png,-1,-1,-1,-1
19152.png,52,19,208,230
07894.png,97,51,379,420
16380.png,54,29,190,194
17151.png,31,22,181,206
08492.png,61,45,216,240
07181.png,83,65,382,436
20650.png,36,22,204,223
12683.png,49,22,186,204
17426.png,95,27,401,437
15932.png,77,61,357,404
02465.png,101,31,494,502
07038.png,42,12,316,383
09524.png,46,28,179,206
14974.png,89,63,417,479
10084.png,-1,-1,-1,-1
15814.png,51,25,182,193
15479.png,43,23,180,195
04154.png,65,77,389,431
19617.png,-1,-1,-1,-1
06292.png,125,47,436,474
18261.png,44,10,184,192
16551.png,143,54,678,756
03179.png,108,50,439,491
12301.png,85,42,401,441
17953.png,45,27,173,204
15131.png,110,22,458,485
04622.png,41,8,227,252
15770.png,50,20,190,193
06083.png,136,116,553,623
12079.png,47,21,241,250
16120.png,41,28,181,208
08040.png,131,85,442,479
03223.png,124,69,475,521
01732.png,112,65,509,587
17245.png,37,5,187,207
10910.png,37,19,185,201
07798.png,70,9,354,347
18245.png,-1,-1,-1,-1
02627.png,80,52,361,394
03959.png,58,65,335,413
16708.png,45,20,194,198
00036.png,71,17,276,299
